FSC-A,SSC-A,CD3,CD4,CD8,CD14,CD19,CD45,CD56,CD20,sample_id
68348.8875124567,49947.02061312126,374.34663048178015,921.5472747297441,773.0554342117239,7732.410928197625,1299.2549558518347,5007.903347622025,872.9731244613142,264.11564630141237,test_sample_1
24072.77833015319,37888.93651422702,5289.756433604023,6035.982157661783,1447.7527098620994,81.0530715647505,1544.4608690677387,6445.02026393088,977.182905419707,643.3708669870082,test_sample_2
31956.781021617553,28786.058620114985,6080.365138928616,170.03246905061295,2524.6992267533997,955.9913351374383,583.2473534688877,7470.476997593148,16.0,1117.9755705199132,test_sample_1
46307.8434064601,47763.955132317424,312.07240960113654,1345.987510394766,435.19935398775556,3159.369423626532,982.6348794440996,10051.748872584503,848.8183973170866,10.0,test_sample_2
59711.1281781155,29226.430958547673,415.8114672335387,684.8751322951446,763.3954368477348,2382.765613771236,767.7280201293354,11572.90468978309,14.0,234.74278355925418,test_sample_1
42810.02901143636,37226.03951785375,853.5760369960219,480.1544789414245,1461.2600219099734,1186.545603285537,710.6444792313042,4920.922240027191,5704.560483947397,887.9551435448315,test_sample_2
43643.73974659,29471.89496308133,4695.538492032749,925.3922895706396,2761.1855149031903,1225.4588906942543,112.25679680964802,3792.5542227750516,1318.891305024831,167.8745575719816,test_sample_1
33346.49635690895,31989.694891310966,8965.139012112599,972.8903696226673,5975.362183668365,393.29106231176024,259.0533257758053,10696.382570895712,16.0,439.2881955362544,test_sample_3
39162.01985483086,30775.984055996607,1079.9527346684808,546.7730303649906,387.7814825199792,848.754725986164,3571.9194466527892,9747.225784150647,551.8521837837991,4528.668493669927,test_sample_1
44953.076584324095,24669.296588818997,582.2875864059553,421.1245572183328,1129.5896852400624,133.2602874823936,998.6714817409097,6613.648648269596,7170.172708512103,1051.8361748365144,test_sample_1
39032.32281044743,25797.09341407103,12.0,10.0,218.9177895091227,767.2091831188134,5989.328489547508,5904.3766239820425,10.0,4721.033683678309,test_sample_1
28261.643118427834,27088.90619606963,433.5922800070157,772.7594964652706,878.9684635157441,264.27651177933825,3820.2730298566057,5865.493932616651,80.29000056271784,4511.936278150426,test_sample_3
48590.25751477942,36428.13189435353,792.5729815483581,555.7399924151352,1288.1592471914396,353.209233296709,5817.859057169832,8518.733911221203,864.3256383720105,4375.630251283689,test_sample_3
80570.63524113318,37178.801071663074,945.8053251620797,3589.0212268165355,430.0294696908071,4683.757790697965,87.154072689879,8529.810152377457,681.1566497688455,1175.815683600273,test_sample_2
61059.18570831757,24524.482399192028,293.46293721158554,1007.3345809200446,490.1929494475031,8177.08388500977,10.0,5564.402964883,964.3688990644158,160.1204838719329,test_sample_2
62047.31783732302,48440.218841547954,1036.6203244097162,91.26063158264054,2802.641365638053,355.50087779361843,602.4927607207236,6919.538373024953,8002.379224452569,298.2777514806212,test_sample_1
56712.00752271234,50705.675705162765,1038.3786926564342,1571.7079136290756,855.5940585376644,6381.938489212786,61.571014908350534,8273.944491013415,1299.384659477432,758.8620344253654,test_sample_1
59086.53682002343,51605.80487945455,12.0,216.1934156356949,39.689331990460076,4003.540244062791,260.6244923689407,8596.643185643816,1410.7696394743014,725.8201595259247,test_sample_1
48783.86759310302,41979.05047187342,14.0,643.7335219742112,1794.787092751828,250.59773242841146,449.94059045913883,3897.3894728467094,4616.657497821222,889.4837626968899,test_sample_2
57981.434549808706,19126.976041017515,474.65009627288174,1235.0104644891117,883.7156016655379,716.4045620916864,7967.7075059704,6560.529537532964,10.0,6065.597658705937,test_sample_3
69556.35252964539,23501.68449669517,4823.924289052257,563.302471409806,3290.2174813406773,640.1045338098538,549.3889140655067,8047.994431058491,16.0,10.0,test_sample_1
43166.53692915377,30674.65447093561,4991.867901465587,602.4422398068031,4045.2855392803694,464.0514483767446,406.35831700332574,8862.284184414351,656.3478874193141,442.9092791732892,test_sample_3
56304.785701417015,41640.31675462646,51.54484602293792,1614.894104673108,346.2357009028048,7913.826997709974,10.0,6627.965582366241,1100.2777408887646,196.42332404536276,test_sample_2
45055.89776302753,31684.52332805421,6915.850702402067,7552.106389614928,1044.8559939411252,10.0,961.8436068798969,5147.952481220729,490.5905034229071,461.74628635461744,test_sample_3
47236.435599007076,28625.191766379336,8774.159218677058,5553.5276997603405,716.0264867017692,694.7663256519442,1095.0081519447115,8013.438757333852,765.8595009318634,1082.6739369788436,test_sample_3
52845.85973158656,46777.26356523899,967.6272015923436,574.5311018580528,228.97021821091616,283.49058633647365,13.116394425496622,6767.410569831885,3942.869997785379,456.4522615878928,test_sample_3
51411.61554433048,28454.409602134954,4638.87680883678,14.0,4098.656370247496,348.5648069906332,10.0,3844.6926861858556,16.0,352.6299838248792,test_sample_2
65350.71081724627,19245.245711024072,14.0,320.52693007793664,1798.9410550715165,13.375272979934522,381.9163357708537,8303.800954662716,8552.023393155348,505.3709133716965,test_sample_3
59938.75487661618,20129.82946753733,12.0,347.55617850149224,424.40281788713713,932.6591878729523,3018.238651789261,7617.960045381233,677.9086427750759,2411.340752411606,test_sample_2
77092.24665722853,41201.02236493185,748.9664389541357,24.0,655.0618131286338,7714.57018373899,10.0,11214.383397441266,1557.9291443737052,108.34125681959299,test_sample_2
65645.27455544226,35521.791121723494,1877.1139466845048,1696.5194569432467,480.20882757751406,2785.911460927705,435.4069465777318,12336.268725629287,896.6484001897898,745.5237710352256,test_sample_1
45184.30455711,21297.921286031065,436.8446070079186,441.61867113894095,208.21241224066986,571.9655028859437,6668.218089086196,5445.713050788239,1292.4392020699681,5755.623682449849,test_sample_1
53506.338796783275,27776.912899024614,12.0,1125.4665117053635,1012.9946422645606,270.5828301253019,4084.441271469983,7585.4559558257615,833.4736235388613,4286.181710281663,test_sample_3
69055.30384862194,32184.07365458173,7546.749376382992,2009.9713950628607,1371.0705849773037,1117.1738944041167,533.9030441466647,5070.736320029933,390.59351374215726,769.29793162292,test_sample_2
35939.203811200416,34954.39478147611,283.52215660428146,476.38136306742524,833.5300407623895,267.1390515178842,6382.452018748912,7959.604259788514,509.5729454863055,5191.671176070777,test_sample_2
74170.60187330739,55492.62873434091,12.0,2179.282000682965,172.82271709278209,3740.818632764748,1036.017273065306,6596.163384206902,544.9805887545601,892.9638396227721,test_sample_3
38698.19491793841,29631.290032395682,1813.673458713975,664.9161384590104,1535.4287009090745,974.4150583311751,334.75475600850876,5070.488108352972,5348.284643400056,10.0,test_sample_3
59867.83687885518,28765.505651379637,376.3378518673152,1190.6243846998348,10.0,707.5257729118557,2149.991202873716,6780.155644919594,1219.0795065872758,7659.695046326075,test_sample_1
42440.202998513334,16211.331282471072,721.9312375169324,10.0,701.5031212844355,567.5347788529535,5517.255799358364,8471.888307741012,758.3901595765005,3590.1612480489457,test_sample_1
52568.29332954386,20744.49495225693,875.4818820322649,12.0,2387.4929515633467,1353.1933944906298,1194.5967884319125,3742.499832032426,6719.371687460095,251.83075318062606,test_sample_2
49186.749024441226,41550.89499599925,5151.79345485449,2945.671735811674,1390.6180134644762,641.8934407257967,531.4115978765992,7750.3587955931935,850.3817462621123,72.31519661913029,test_sample_1
29693.77756335579,30659.40096155888,777.2810629253684,547.6186861063618,235.0105379242999,12.0,1877.5115879405396,5124.010062899393,681.4667322147086,5072.901303560522,test_sample_3
77024.7391887023,43421.93568805809,539.1190843210327,2145.264328679202,526.4960011584976,7540.6275444997755,843.9388180127502,8918.723422858795,1627.5066171388403,1006.3448127106265,test_sample_3
42588.687190378136,65502.8909807601,381.94772446596426,24.0,483.5627196892957,6874.013638352066,10.0,3984.318433750196,1521.0872489436736,597.9438712130334,test_sample_2
59880.014470095964,41412.10666177004,1910.5284550998638,828.4146103156058,30.0,285.8888550194583,10.0,3625.994726374708,8163.056101175421,154.18790896656546,test_sample_3
45640.56838989546,26161.33550531163,566.1112404100822,10.0,1579.7267816533717,641.6207499894327,3276.539913482364,6187.7866901244015,897.1716645708933,3748.2723472577904,test_sample_1
70664.2028371718,41000.646206464175,389.37021476326976,1578.1341582181708,10.0,7320.87148704896,683.106930004738,7858.116796080952,620.4348053564049,792.9009689149315,test_sample_2
41663.579817651975,39662.616124250795,1556.017728375397,1217.181732892737,1025.1203010492711,6196.274468543493,647.08431489999,6201.979972311323,165.25189459512825,644.6694602719538,test_sample_1
95972.17742581826,50516.313472061,165.93819853456938,2575.035413593942,566.2936830160806,7848.820145203047,747.2857109511209,6046.454246670921,1116.6965197377451,1305.10640007024,test_sample_2
43580.55374839547,15224.280127246933,8322.38533416095,92.1590187501877,783.7552346020675,932.931053090749,645.4035944170314,6105.342596691378,985.7152334681301,830.3631505592602,test_sample_1
69823.72763653986,37879.15289108889,1094.141597091008,12.0,2443.6671343283674,469.38564600658395,576.664778670914,6638.736800882261,5413.761981331567,548.1622913389003,test_sample_1
32294.74143356663,40920.38418569221,701.6450013256514,1142.1939906557345,1564.3841967594872,616.9557538022666,428.8107233131818,6357.634478662187,8543.229182992392,784.0877363061378,test_sample_1
36766.14213246373,23009.375765199617,5266.966487124217,5795.203288677949,1119.7283840935559,356.87394759880544,12.0,4472.725844578579,64.75826055811117,12.0,test_sample_1
29122.26398023656,7684.311338570995,8971.178220196201,755.8015609140739,2465.8963583250397,10.0,10.0,7996.866005132047,975.257252210341,10.0,test_sample_3
38282.27908276512,34882.30844018059,453.40655952635166,1031.3550640283459,2740.682394403441,614.6877849465376,425.40960926522496,8616.93020727168,5703.182620560034,241.66319048993515,test_sample_2
48393.579038061085,36489.03473276162,3236.2239343175474,465.14191567006753,4238.269607385577,511.46679415183223,10.0,5836.465607782802,16.0,184.21018193804468,test_sample_2
44558.90667827112,27303.920251204807,6508.140108751044,347.4917025914762,1788.9731437189453,650.8582538115883,777.9610103807204,5733.7649048881685,949.2235993100792,10.628985391606363,test_sample_3
63386.53152950485,30380.384062566805,634.4529973241622,289.1332502592287,1510.6615131418744,10.0,10.0,5808.49071635607,6997.036066787831,577.1057876865108,test_sample_2
46006.806669514925,17027.005693999396,8688.41990994795,6103.773725162037,1022.4555575256313,286.8767138091102,778.1003027174695,7778.147135686784,259.4427711435294,900.4189474144572,test_sample_3
52386.060011603084,21755.31434750476,7754.631616161207,2154.7813535417495,760.7247853652187,10.0,172.7001098573456,7761.477313266909,10.0,1416.7680423219927,test_sample_3
54668.99010003599,30513.35976449191,7072.575665771228,715.484869186198,3904.918085384338,381.5385035530105,784.1957413359943,6276.000720462671,976.6731967899573,1126.173856844838,test_sample_2
63199.60716709186,31296.235871944034,1114.119464015229,247.43841853791218,1220.4693953568808,602.70693791469,998.8966570922611,5445.424140900965,6202.043530447207,442.7653574156715,test_sample_2
63026.9819349367,23142.14437113775,2852.019510149491,1357.4074793736977,2765.540642583326,316.4833376431502,885.9942147742048,5942.063282677371,292.14131578349463,997.2551603616839,test_sample_2
43460.348658033305,37369.69745188821,859.1656594634312,5686.154312834487,1689.542847926356,10.0,928.5228048880045,3839.449985849989,958.590810258607,727.0467512695227,test_sample_2
51615.86134446501,23997.219497098235,495.9802576942138,708.6655625537213,692.4773018425282,12.0,9533.447299911362,6907.174669672337,196.3498258302541,5813.542520373299,test_sample_1
45856.262268455685,28758.192356563966,1180.720192115359,1294.2150552842356,479.4984525276536,862.8426864837539,6273.257379202886,5562.805031049202,243.86674683295828,3240.324561973559,test_sample_1
78517.70404965723,32732.75789131096,12.0,24.0,133.79105456864096,10032.642025359048,532.2063751257256,8272.736864147848,14.0,153.23518675198727,test_sample_2
34244.45070072249,28646.701442540023,8248.042482051289,7499.027756345309,16.0,511.1692044946243,648.3496914797157,6270.294328725018,826.43299430218,898.8502444925102,test_sample_1
65358.958300339604,60700.4492161091,776.3196826713025,2236.753470550512,260.65963252117456,5385.6446968142845,10.0,9477.625001593526,687.4870491292006,1125.7229841720434,test_sample_1
37427.30608327364,41634.77732385869,5576.243679154701,5222.117099424321,1882.848599392599,352.29625817048026,1451.4354928216992,4567.798047799602,239.73901123256294,29.770833852463596,test_sample_1
60325.54409249735,34033.03940293643,807.2739899169387,862.9830060021038,1269.0939689765792,1159.5250033382433,406.9382920329705,2926.1803551587363,5658.43654962321,184.41968103938166,test_sample_1
57824.2264293917,39602.086469524555,537.6909585535716,689.1061122007726,1479.2442592927314,564.7963282017606,412.11494112957496,6311.643350134605,7875.757629563177,627.0784795688814,test_sample_2
57705.474511601926,53719.1316704146,383.17751621785493,12.0,669.4458424699158,332.5555095019457,732.8525643640185,5984.219556599073,5519.478662915801,458.96637795423754,test_sample_2
50641.35486547359,37369.56126114613,12.0,2032.1619489426557,10.0,3931.034297028785,1007.660751294475,8635.828752889518,14.0,256.86326497914797,test_sample_3
40563.83244238526,21470.658516061263,9515.5754828101,14.0,3225.553871571247,654.822068229274,111.39953227779921,6173.864601136516,1474.264019190345,322.38805959675136,test_sample_3
50430.630273668416,19087.042660753425,12.0,1571.100111117621,459.17976118762937,300.12931625888734,4306.36850235047,5986.6973173299775,212.49002290562055,5880.0601047790415,test_sample_2
49359.439893416704,49771.30639992134,12.0,1256.6081054990268,567.5770082259792,4557.273598442778,1886.4106786880388,6957.426492662628,1291.5804717022872,992.6984302599749,test_sample_2
59662.90038896874,34845.14255340684,6809.602758415606,410.6561705536543,5288.689608155644,140.92507943457545,10.0,9291.964872696524,16.0,20.770110008769194,test_sample_1
97467.8063994775,20611.254172112393,1521.0053341673593,1837.5348019326896,929.0554731520783,842.3511903306365,532.2315924139111,6312.038092564616,6745.516389540427,399.55725444998603,test_sample_2
37307.538156705006,30488.495598556,12.0,1686.0129262486873,301.4291843615544,5671.098531614336,1026.686669802527,6383.840108403688,14.0,231.73827933372922,test_sample_2
46706.31902541365,23763.33634283122,10363.170871820772,1433.607461231466,5541.188752606984,857.7704552633134,590.4396834404778,5873.630115343903,16.0,261.9739650344445,test_sample_1
76957.07113383856,36620.95312326418,868.9260712583798,756.4463485973964,385.52683037008785,5827.345233970128,796.6430309709527,6815.431912659779,793.2454663063145,349.03989394457363,test_sample_3
54056.73711898925,40349.56642803349,622.0474190199293,349.8199641653523,1409.6757372597801,457.6474026415016,1397.2385790089515,8202.061772037921,4163.809462848626,354.04791165628376,test_sample_2
60486.24192315834,15243.340277903179,5637.916058709353,14.0,6801.469775097673,445.40972253661084,1361.3146989995885,2349.8837818130896,693.8506148244857,211.34501259911968,test_sample_2
54300.255056451766,42169.42103776332,6671.249827206357,1025.7840026185045,6070.947156811622,204.55000378299036,1024.4837165284503,10908.003840072313,1386.8113324327976,10.0,test_sample_3
54099.09032798354,47405.52567944942,6226.537393237454,36.2391299459066,3908.4494821978324,606.2611504285479,605.3896435213657,8860.76872181748,16.0,1069.0315613262053,test_sample_1
43497.79232454932,21398.01738729738,249.5390407604786,446.7571555840462,571.9530684411972,1258.8357772107697,7457.8682541885555,4653.896763128577,138.95190271336685,4985.07213298669,test_sample_1
63715.419657257924,40603.887551953856,97.25833397415084,1229.7717374126296,2560.7297590835105,10.0,10.0,7021.874808302047,5959.144367673326,1643.5995659288283,test_sample_3
46690.671938153726,17653.897494659992,839.9552861005373,485.9339751343469,1701.6025825731285,12.0,6802.147964057879,5925.748507287611,569.8265612124594,6215.405858512313,test_sample_1
55312.91036255458,32679.806486564506,7696.165052533032,7655.810828552203,1361.1446158711803,780.8609521542858,342.8855631554306,5748.393735074816,30.235402451767897,1078.6658623281082,test_sample_3
60382.46908233417,23974.048562931068,6658.739235342452,6382.719485366354,253.9402846434583,544.5597048371636,1040.5572272678505,6951.495096804314,510.83061882602897,17.27524044728021,test_sample_2
64529.17019826478,39059.075221078405,806.217560074013,256.89894001759865,30.0,316.26413165410895,965.0780896845165,2362.8978580559024,3439.0079342377335,100.1972362543625,test_sample_3
75538.90317465606,41172.636515343904,601.7314677394481,24.0,807.6753879344044,5543.679162941901,250.09430648689406,6568.980969684056,709.0020254833826,35.051731483971935,test_sample_2
44227.987665522385,22799.4405590722,2707.141560568686,1792.2322421286265,1467.3427729222803,49.00056040793487,263.2565616004855,7305.409661699605,405.40519507322574,116.26245788734744,test_sample_1
75747.48073333858,33354.8324702246,6858.956515560614,3112.383297610066,1102.4290587849773,586.9258148640087,1257.5111352640233,3195.188922795567,1560.0408990908943,537.7055087388478,test_sample_2
27517.043805245605,10015.563163557785,634.9962119430336,290.8713824511193,1497.8281696106285,789.0573200971236,4605.895435722875,3532.139526586279,424.7646797555381,3846.0732285824893,test_sample_3
52589.536159796444,33348.97350192201,835.6996759629089,861.7555003161029,393.85553781050663,1018.3364565132138,3943.5302467416045,4275.433481789324,10.0,4761.265398824745,test_sample_2
67274.07009468679,27300.53414117322,912.2368948610701,1002.0355131871171,1072.236756808824,8276.646775686877,343.46546212364194,8894.014869011475,1576.12798365839,10.0,test_sample_1
69913.35554051603,39099.59209308933,12.0,517.3429472788962,10.0,7655.4788137028645,336.16409710388785,7995.4401950537995,868.0091452153405,362.10996912236976,test_sample_2
25009.138033229545,30102.708526078026,714.2212983289777,277.48127684573456,641.3113136298144,614.6737359441166,5658.62643493536,7890.311705422615,269.5460722452125,5095.307651119014,test_sample_2
40645.713136601065,36147.16374229774,9297.784551765008,609.504387408332,1911.9697167271597,433.45939792481954,1006.904396681341,8041.882852984604,1103.900585060511,199.57663973405062,test_sample_3
56726.21692451778,48069.47413385432,4932.796795008817,2209.908079225732,2100.4977195727315,972.2625654584417,52.15154058367814,8078.86303344912,363.55178053041374,827.2264497866743,test_sample_2
70493.52970328795,50632.967265996966,643.2672701769659,1275.045370504594,341.4992745543056,6432.692593945613,10.0,7063.027953533385,1100.8050857365538,463.07665802449463,test_sample_1
40998.7926579197,36985.807387452034,583.2914469883972,1640.0074781924031,231.6486038205074,3773.9233833987632,238.49231658197013,3695.8254566862656,627.8117693095597,125.63333371245088,test_sample_1
64964.359200063016,26119.11034077083,1044.3712866906103,697.0546081156125,1935.4331634849646,10.0,353.3922250285335,6796.836600206158,2430.6939124312016,673.5100853333038,test_sample_1
44762.149104289325,28018.538653741358,8678.498034732496,7360.320480833971,1374.8414098419987,1184.7171811118005,607.79867674857,7163.829851628594,522.6068745465313,1491.6421823336902,test_sample_2
65687.41278819497,37127.359163060595,8141.618794054387,5169.419714595939,150.18350157274523,733.3454715133637,1320.5093543712428,7534.997105397696,678.3665043103874,391.29206678240774,test_sample_1
64070.36814894611,27983.780132805114,6518.5901826263635,242.3957709519158,3862.4292146507596,676.8540731496383,71.7401185567351,5931.8944858538825,16.0,167.71249756909606,test_sample_3
53700.22494719692,28890.934512618976,7131.166288907008,4908.394233480442,669.0095169583271,235.4017800449775,84.9331170273047,2386.828184552955,601.0076625817929,320.8259830958134,test_sample_2
48173.66978156042,54485.400667539485,7921.72418239084,14.0,96.0,588.9839954524749,277.0973035634283,5759.386456689695,178.6591770825562,340.2053397727739,test_sample_2
38689.59895299256,16081.56797664897,12.0,370.77817908253115,493.26526879830976,474.7515054120977,6520.961344775085,3952.6856305611086,393.5814257161041,5675.2613142172595,test_sample_3
51363.81050491804,32231.548879174603,6791.177789200097,5992.069552123632,16.0,10.0,1142.3496965466663,7943.193484505815,1965.0089704184059,368.1784939910693,test_sample_1
47606.19498187083,30492.28608086647,2643.3149476543194,255.0158335914415,5963.921283481953,176.32974546650289,381.4440115826053,9802.513468947718,1712.3343034580353,1079.8655463607547,test_sample_1
94833.64151104428,60453.10073076219,1306.4528923048022,320.75932210211306,531.3600447632447,3820.5489162191175,226.6942927413105,7340.354862721918,1115.7766042884848,10.0,test_sample_2
30687.18810328409,23506.95122512269,9980.413135462315,476.0354263295128,4559.665097360345,386.94406946012896,10.0,6961.144067582425,276.8113701551746,513.5784817723535,test_sample_3
44892.8597535364,39732.807770455984,72.03875964696776,12.0,1550.9347588329329,815.0917662754808,958.2513193013499,6623.143862934058,5255.229416641965,950.5166461089281,test_sample_1
33233.594631762666,34840.92108768522,1155.4608158313793,12.0,703.8285414061194,1670.3758381850666,496.39946905830396,6420.664601121046,4266.844645558638,316.2052441607045,test_sample_2
53012.30482061385,18226.882085593883,7373.640763234058,4527.54049583798,757.9233509126251,1028.703176685242,696.9958567946885,8347.161059977168,507.380630669991,387.8655421085175,test_sample_1
44849.75274161919,36302.485424688406,841.1097965501845,220.53907157100446,907.1860255625263,10.0,10.0,5585.285065995201,6178.464723630285,550.3505320558152,test_sample_2
57521.91328597453,49931.51691760418,10979.324188749528,4205.521350075085,1950.4255781304605,1307.6801306496377,12.0,7838.105246244157,809.356064300654,102.19711703298748,test_sample_3
42713.67935103686,20885.714540571495,2610.632340472738,1027.978630713016,5472.104650224334,386.8185721142916,852.1547767449748,11031.910289414122,227.60118943903308,1584.1417897831636,test_sample_1
53237.5094180834,43259.33873825891,664.8890892675796,116.20118072356053,765.9148871734544,780.6553657925051,8610.774675478773,6415.430452905478,572.5327663107397,4471.704223114215,test_sample_3
60502.17047227402,23836.52789287459,5663.37903711343,549.0626928258016,5574.368755393501,516.6257607742964,689.6423293481528,5626.391883180005,1017.6782597190902,152.99336189880427,test_sample_3
50322.47456456546,13857.073260211022,4621.167977491667,5205.598993595615,1204.175611203265,493.8883602580051,509.57250823239184,8122.538271414026,601.2603879043609,679.0763029056218,test_sample_2
69160.62805700285,22518.829457177446,14.0,235.49711539629948,438.20917896323544,872.8312735614566,171.4910365957804,7292.705691404373,8411.49700768009,218.4262021044052,test_sample_2
61807.84576732341,29485.852618971123,497.64868507511966,550.0918482042292,10.0,655.6526404839849,6447.0279136035615,6029.345279074772,1225.3249170811353,4152.615584854995,test_sample_2
62591.126626439414,25558.795802338223,53.5031887099224,882.2879257930634,984.4261900169125,269.87743260953414,494.152000599855,4537.858231842198,3115.2238974542047,945.9027027396338,test_sample_1
52991.52950697174,48357.1271934289,319.68606086119803,662.3672247098513,622.9064927108163,9217.447253385173,811.0564341981207,5723.134114649164,1197.0604541921482,10.0,test_sample_2
57793.3664058575,30401.511242059634,4803.257408654587,6604.4852726698355,840.1036849668869,845.7823264553106,706.0037270439375,7363.573677821103,10.0,12.0,test_sample_1
46771.373449224855,35866.492815986785,6164.681127135567,1698.7977719119822,514.0138690526314,1045.858464579912,1298.4942373192782,4955.623237236326,1973.4757293655261,34.819617126205856,test_sample_1
62770.45354584566,43073.53825024522,1501.6763168623693,24.0,10.0,6727.975895417226,813.4803029823386,9886.60053389323,1183.1788970365128,177.98703073705235,test_sample_1
42471.66377602922,28264.13477965329,560.6637405107231,613.3085842215701,306.7414955247276,1048.2119103788934,4554.5696494353015,6599.10985883753,10.0,3491.4383206084794,test_sample_2
39113.176442864344,32402.668721519818,12.0,658.4528804399829,10.0,12.0,5963.911653285973,5048.533849346486,1246.8913247866853,7003.521444711575,test_sample_3
69473.38672903432,38482.46512571686,277.1339531524287,1633.518766624824,422.3605469161017,8719.109559394976,10.0,8662.22168474779,630.3795093679737,788.6368071019132,test_sample_3
59293.413036117054,20700.92998860522,744.4184128373992,527.1849713966136,587.7153466797571,1269.654002507522,5309.670140120266,9781.960471915645,444.0530961012238,3505.3990948992987,test_sample_2
49081.51044769795,22887.06203394093,164.24449631094606,1659.2987770559087,75.06547957924911,9298.2784031417,1155.4404144857428,11237.324234317814,62.20525610858894,432.7987106986567,test_sample_3
51940.60268904905,42603.68512338875,5488.31692706158,3967.424721515964,2681.663691112595,807.9093978027422,1628.2907824693477,8375.410691147501,567.2451034832438,71.01938815370139,test_sample_3
57302.41484988495,42338.157553891004,474.75290512272977,209.08786137722933,2443.9925958875106,682.3115129794144,480.9036949012735,5581.044187917244,8981.285940167694,177.91938202664437,test_sample_1
61993.17680900703,27311.62901927968,141.05096802284,291.6766067365693,959.818729154793,5620.498357203427,102.71088531644551,6432.236072456908,903.8026888025214,867.0333188484836,test_sample_2
58091.46484845865,36349.17748780617,9562.07163765043,753.2327185203866,2983.8800784063296,10.0,10.0,8499.7008912212,16.0,109.9958428805377,test_sample_2
45775.39213712514,30237.09232633141,3646.2153599800267,169.78770028632817,4609.93033496728,427.10250258158993,935.7111396928053,4803.323049767896,539.8969101855243,533.3905495545162,test_sample_3
41701.46815863199,29428.097882566635,285.3757471360151,1006.3934353521856,10.0,430.0037863583183,5651.3381851219,7695.2722160396315,1416.4569702442527,3750.2492362696275,test_sample_1
50175.353068769204,25161.97207835029,609.6692690399489,51.726552956119235,361.6263997930852,1538.1269845847673,3639.762191755435,9770.00806071605,445.3669598208266,6185.62796827095,test_sample_2
29585.55974421589,30924.591030089072,14.0,595.848412650606,3364.735644409196,989.6784447600041,355.11909181599265,6047.833220846733,4532.722061632724,538.8329565553631,test_sample_3
53793.07864065031,23091.48020813666,5585.92913218877,10898.26899928544,523.8117759758366,113.174577761916,300.57174954664197,10170.892993352372,745.1559219964499,739.4001340374127,test_sample_1
22587.17761195614,30843.17586141602,3525.01595405274,3374.719347724193,592.0287638249329,101.50214284220343,234.27724893608405,3028.825541409795,908.0776553467565,12.0,test_sample_2
65076.03609932059,13863.102435842124,6662.260888494904,3092.8380535359483,913.2408776263348,10.0,497.6387071430943,8048.78164140639,10.0,579.794495448298,test_sample_1
54590.4237987802,11960.299556422171,1070.4084950107951,128.47627591815086,686.970597908112,1093.1103914339535,8025.991558355654,5221.38354641518,389.3050133623306,6493.414734333454,test_sample_2
47170.016183564694,28606.836977694515,7400.508398696631,1034.8083809468303,4814.797436043369,538.5045036494317,210.61924289004625,7462.533523264631,2002.373196681932,996.2422407429199,test_sample_3
66520.65925644185,12654.063172463451,174.07908618824592,1952.3455654471427,701.3954696045001,3684.270340439966,693.8862356761225,5295.488173238288,845.3184360695136,455.3190245498839,test_sample_3
55809.793808275856,27207.02825331835,686.0917221244952,10.0,741.7420798336816,12.0,7904.4172189753135,6700.934426504769,280.7684376630538,7576.025320286548,test_sample_1
70956.32537771288,36611.70279142298,14.0,1249.3912026716168,947.0220247720956,28.86719210730402,389.4798538272266,6962.810142967828,4590.446727379127,10.0,test_sample_3
58981.61766904961,3324.526245201152,12.0,10.0,10.0,784.0690597021343,8891.208826158232,7378.443711210794,250.68061152751292,5080.3203469840555,test_sample_2
53527.00830008275,50493.29571399043,709.2942718138894,2557.461948197706,270.54682721359177,5521.36694471693,607.852377590849,7317.521564692083,1584.0616856926815,283.2843035575668,test_sample_1
60251.514638937464,28365.862164087477,7504.3915457871735,651.3589824317196,4125.316605023862,448.2021779193531,10.0,6345.591809767302,1694.4042023100876,853.3197694991231,test_sample_1
36932.21326443076,33495.5351794864,838.4615127890311,924.5668223135317,2187.2125137594035,273.9097042097723,620.7227545421661,4974.457759922261,6455.320082022799,10.0,test_sample_2
34683.64732629455,3089.709480770919,4248.2959629771185,875.939900497419,6466.790848053532,789.0274839353846,10.0,5860.9612426728245,139.12569309330382,209.19576779356143,test_sample_3
49202.18266934987,39375.50720299224,8179.376208112471,4180.225822685292,319.9710108250151,655.2763703135646,586.8478404975833,5059.648010070641,10.0,685.1013537953988,test_sample_2
40348.71998623341,48190.843140530225,14.0,12.0,1126.6423762700852,163.0178049314863,347.6298098335225,6792.465500770075,5917.034718536225,198.92646659932538,test_sample_3
45283.34004097181,23199.843200390478,4373.825720442762,1215.3991739133053,16.0,778.8082590666081,12.0,8011.737135190183,196.40339115387263,12.0,test_sample_3
70696.86122303436,48525.75348252236,1032.7389549526813,150.17068192143344,985.7516481520515,751.0032202987736,828.0553744640243,7108.080809722736,4693.693533412612,204.09818340149783,test_sample_1
64252.888984693396,28034.12623904293,5300.283771885968,1559.2100505712108,4411.582495082997,10.0,712.1403131783022,3208.204024743445,90.51742693354616,70.8029987125239,test_sample_3
49305.671388679475,35815.28704724563,814.7794408470188,468.6754569672624,629.2152350080466,1107.9450515976002,318.94462672838927,7667.65106348385,6327.0386267560325,645.8990006095796,test_sample_3
63180.48604178691,26210.4520611746,1727.4710148486363,1222.1065373170134,1196.9534862379817,720.9550022100024,511.233892081294,5090.499348024739,3874.096496653117,182.09382653341592,test_sample_1
